id,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx,sigma_Y,temperature_c,strain_rate,batch_id,yielded
268,-181.745,-112.572,52.4497,-112.557,16.3335,-7.12336,199.379,28.2193,0.00011912,13,1
269,-69.8942,15.1213,-15.0819,98.722,74.229,-188.92,214.574,22.3536,0.0220276,6,1
270,111.077,111.618,78.8313,33.7441,54.3254,-75.7352,213.502,46.9486,0.00935062,5,1
271,-50.2551,-151.311,102.141,-78.0049,-81.8776,-99.2469,229.078,118.327,0.00558858,9,1
272,62.0902,20.9473,-13.6831,-22.9013,68.0925,-4.91365,234.317,79.5771,0.0432683,21,0
273,25.0116,97.8587,71.5394,61.3466,30.2464,108.138,192.82,80.6302,0.00223983,11,1
274,82.5695,-94.503,179.477,-86.0437,105.232,72.0147,223.506,84.0806,0.00399118,11,1
275,13.191,57.5909,213.641,-24.2862,13.4843,-63.633,196.045,67.8504,0.0205985,7,1
276,132.065,14.9462,-16.9407,-89.4216,26.9296,17.339,245.785,46.1431,0.0261802,15,0
277,-49.8645,-19.9818,-145.832,-124.273,17.9105,-73.4009,187.981,91.4976,0.00127775,13,1
278,-48.6198,-86.59,-36.5061,-112.249,-54.2371,-193.166,192.686,32.7315,0.000287064,10,1
279,84.202,1.89015,-5.90592,-157.89,-82.905,61.4677,220.911,20.3796,0.00720685,11,1
280,56.6593,68.1019,-32.7261,28.8752,-99.9536,-0.150892,235.306,107.251,0.00371843,8,1
281,90.7487,73.1212,83.7575,-44.46,48.0138,62.5804,259.29,52.2467,0.000158466,1,0
282,-36.8629,13.2717,1.75267,-41.579,-45.7685,15.2829,203.845,118.412,0.00162215,8,0
283,11.9411,87.1181,-20.3362,75.6294,-0.598345,138.816,245.053,40.4473,0.091056,15,1
284,-83.1914,17.6825,-74.4289,-55.8853,-24.209,196.562,230.416,87.8152,0.000926934,24,1
285,2.20134,-137.494,9.24377,-184.148,136.28,153.295,244.737,38.3902,0.000272835,8,1
286,18.605,-23.907,-70.312,-19.5714,-195.93,36.0758,181.602,58.5448,0.00539522,12,1
287,-49.026,-178.226,-64.876,-81.878,190.206,18.3664,202.325,20.2773,0.000138443,1,1
288,-12.6577,-106.387,-45.468,197.476,-50.2537,-36.2763,221.992,45.3554,0.0192557,0,1
289,99.1497,-229.884,-28.2714,-12.6388,5.68448,-72.4531,217.904,90.2793,0.0161353,7,1
290,-56.6947,-42.2058,-3.66762,-24.2737,14.2463,-138.904,154.648,72.6368,0.000121605,0,1
291,257.913,-70.5915,-89.6213,76.4717,24.3892,131.017,187.354,65.1745,0.000742952,0,1
292,-54.4348,-106.92,70.1711,97.0733,14.419,-31.326,171.422,50.6959,0.000267579,5,1
293,-99.0239,118.116,154.43,-200.957,-3.56387,-73.7974,194.078,104.072,0.0759826,9,1
294,120.608,-58.5503,200.361,-141.353,-187.39,116.372,206.328,27.4432,0.000201744,6,1
295,23.5779,57.1343,46.0703,-25.1131,35.8537,-86.1941,212.133,73.5167,0.000190905,0,0
296,-65.8429,-41.6603,-142.252,-21.9938,-23.3155,22.5081,218.433,59.0181,0.00814905,21,0
297,-50.9324,86.5321,-44.9539,-137.416,-197.319,14.7309,265.627,53.3307,0.00374709,7,1
298,-125.203,133.47,8.13812,-85.6559,83.9799,-143.896,234.515,84.2425,0.028687,16,1
299,17.3429,8.53655,-79.4258,-111.267,-102.513,95.8698,206.508,34.6162,0.00036717,21,1
300,39.8725,-23.3316,-6.86454,166.773,-202.164,-119.564,207.779,76.1439,0.000936099,20,1
301,31.4847,-10.2246,-109.469,42.6494,21.1837,2.64885,222.943,97.1769,0.00182213,20,0
302,232.649,30.6444,-13.3596,20.9293,131.22,16.7595,172.229,27.4451,0.000141005,17,1
303,10.9854,-36.8911,85.8582,23.2854,80.3821,-49.9729,229.8,73.2535,0.00159649,6,0
304,-130.224,27.7831,52.1395,-231.186,10.96,147.161,177.938,51.0313,0.0291401,9,1
305,34.8849,-27.4775,-67.4977,-65.6368,121.744,-301.906,206.059,60.8833,0.00056934,12,1
306,-39.0069,-47.2679,40.3384,21.6707,-168.106,108.78,229.704,70.389,0.0613448,24,1
307,-38.3925,52.1586,-10.7966,-116.172,-21.9183,57.6132,245.609,109.329,0.000172099,19,1
308,11.1836,-25.278,-85.8781,-77.187,110.175,45.5167,221.092,96.7487,0.0287375,12,1
309,-81.2903,87.8047,-33.715,18.029,-9.54026,-39.926,220.589,90.4142,0.000240081,15,0
310,-78.7708,-60.5954,51.7174,2.83425,49.319,1.14275,280.197,110.91,0.0640853,14,0
311,-31.2633,141.802,51.0315,38.8832,120.675,-48.9486,239.873,89.7892,0.00243347,1,1
312,-49.4203,-29.4607,22.3834,-41.1875,149.724,-3.42696,241.196,99.8723,0.0898339,12,1
313,246.324,-234.22,100.881,-101.924,-151.813,-130.902,213.924,22.8658,0.0239825,6,1
314,-10.4307,-50.6301,94.3744,-191.83,14.604,-74.043,231.83,62.5373,0.0307806,23,1
315,47.3572,34.2502,37.9641,20.0045,131.035,54.9914,208.281,65.5435,0.0461391,13,0
316,-56.7597,-208.002,23.2806,46.9124,-28.0059,-76.6267,191.038,28.7496,0.00150742,20,1
317,-68.9339,-10.8346,167.887,97.7959,-144.965,-18.064,245.885,74.8795,0.0158999,22,1
318,-24.9594,-69.1105,-82.2644,92.3585,-86.4479,-4.88899,206.172,53.3546,0.0249025,1,1
319,-57.6539,-104.239,105.058,154.334,50.6767,-84.9227,200.898,108.486,0.000152782,14,1
320,-97.6347,-61.4347,-99.4346,-15.8278,-55.2268,52.2696,177.757,90.8637,0.0151648,8,0
321,-39.8074,-55.2751,101.879,63.9033,-57.1788,107.723,243.402,84.184,0.00175,3,0
322,-107.265,28.4031,2.36276,-16.6336,75.1334,-87.4849,218.085,72.7325,0.0724356,13,1
323,56.864,39.1444,-201.385,40.301,104.831,111.738,218.049,31.7709,0.00975056,23,1
324,6.45257,34.0003,20.4203,-186.791,-7.68705,66.0979,193.655,45.0007,0.00305632,24,1
325,-51.2637,10.1769,45.7441,-99.3588,37.5579,135.902,212.724,48.8936,0.000121753,1,1
326,131.058,207.359,64.6634,86.8042,246.35,-144.727,216.4,102.579,0.000120185,18,1
327,24.9138,20.4138,189.673,112.654,111.683,-66.3916,178.374,85.41,0.0596248,21,1
328,26.501,-23.671,136.458,157.685,-56.621,-35.1257,265.852,53.0951,0.00384629,17,1
329,3.31964,13.0274,125.324,-149.71,-12.4516,110.263,219.48,95.1417,0.00822776,20,1
330,63.1282,-67.2362,-77.1823,-26.4637,10.4997,-135.935,240.068,51.8513,0.00620635,16,1
331,-61.341,-75.8289,-294.536,121.946,48.3999,-110.339,213.824,30.0239,0.000289994,14,1
332,8.97244,15.8903,-25.966,-145.394,-41.9516,-123.593,239.423,28.9194,0.0304664,24,1
333,34.6319,-16.2583,-60.0618,20.7401,-12.3299,-60.3651,212.144,52.6745,0.0022907,22,0
334,-49.8008,-43.1646,-207.38,89.7501,48.5437,-15.1948,209.599,33.3014,0.0655918,10,1
335,-112.942,116.417,-43.9338,55.317,-53.9081,165.607,232.43,114.705,0.00150484,22,1
336,109.174,-17.5216,40.2919,139.116,16.2292,-32.3851,218.397,71.1753,0.0818471,2,1
337,-77.7345,-27.7175,-105.182,40.6872,36.4859,64.334,219.22,96.8875,0.0760099,22,0
338,78.094,90.4112,10.0542,-46.0591,32.7026,-11.0951,262.018,105.44,0.0394169,5,0
339,-94.5802,32.5834,54.4169,-22.317,20.2216,-89.2715,198.647,99.6373,0.0399345,9,1
340,53.4905,-89.7719,-1.30895,64.9564,-86.4714,-168.552,206.044,57.7554,0.023547,12,1
341,-9.37385,41.1125,18.0133,29.4491,-12.3723,-188.822,206.256,78.0315,0.00511045,3,1
342,-125.384,-114.598,-0.870054,-61.8701,-53.3075,62.7883,210.236,23.7207,0.00133061,14,1
343,-99.9135,-8.09784,-29.314,17.4264,-54.1682,31.9779,204.251,117.994,0.0437462,20,0
344,90.8761,-103.152,103.125,-29.3092,49.6489,-80.158,181.945,29.0356,0.0112882,9,1
345,-97.5915,-64.0839,-12.1719,-45.4719,62.0777,-55.7472,244.12,36.768,0.000615363,4,0
346,57.5347,-39.369,-91.5324,64.9788,94.4968,-56.9856,254.828,62.842,0.0735656,4,1
347,-77.5864,-33.7243,-1.48528,-29.8076,-105.928,-41.2526,240.229,62.007,0.013491,7,0
348,-27.116,60.5244,41.7597,232.285,56.2809,-130.612,187.377,82.8829,0.0879097,15,1
349,-122.065,28.3882,-35.5999,-20.9745,-52.3778,-134.398,195.152,35.2622,0.0385285,1,1
350,52.5866,17.9352,-60.4662,33.7211,-101.808,58.3026,221.093,98.5214,0.0529364,21,1
351,-84.7324,123.332,54.3091,-8.91286,-194.468,66.1596,200.056,77.66,0.01444,7,1
352,112.648,163.74,-13.7172,50.6362,-129.801,-55.6332,269.781,93.3618,0.00198631,2,1
353,91.1812,72.1953,-207.419,-60.0748,16.6127,77.2786,234.776,86.8638,0.064037,6,1
354,-134.714,6.54632,-38.8645,-93.952,96.4618,12.7279,232.149,64.0631,0.0801454,11,1
355,-41.1109,275.171,91.6768,58.3302,168.889,114.416,183.031,104.827,0.00762266,14,1
356,-146.7,-12.711,-173.907,-250.832,157.684,13.1827,256.59,33.2157,0.0270312,7,1
357,59.9864,-28.6179,184.578,-134.86,-223.384,-37.1411,205.254,64.8947,0.000309894,2,1
358,33.7698,-150.278,140.412,162.851,-28.48,63.0162,198.191,71.8042,0.00868876,0,1
359,-28.5812,105.939,-103.157,-20.4261,-11.246,48.6473,246.769,22.5924,0.00771245,24,0
360,103.49,-77.6002,-82.8937,-7.42224,49.2365,28.7251,221.933,107.29,0.000219789,6,1
361,-130.409,79.7169,60.6267,-32.605,-108.308,-114.281,179.616,47.0157,0.000191062,2,1
362,-38.0123,-14.0599,32.6112,51.8705,27.7699,-21.9726,161.825,33.5707,0.0395019,8,0
363,-89.7125,198.709,-56.9366,140.249,82.8834,-163.627,202.669,98.8655,0.00109265,8,1
364,-91.5099,-44.9337,120.012,57.0623,34.9076,-76.2214,238.585,97.253,0.0026911,3,0
365,-11.3991,-17.4314,43.8174,-34.992,-60.974,-4.02089,215.53,97.8513,0.000617098,13,0
366,2.2648,-19.1876,-12.3037,17.3752,-99.496,-51.1337,234.272,24.5734,0.0145873,6,0
367,-114.719,30.4922,6.22123,3.43379,138.508,98.4585,213.106,83.4668,0.00639355,3,1
368,-64.407,-91.0871,-28.6392,-77.7224,-13.1557,-61.4296,225.874,35.1943,0.00999087,11,0
369,-17.4442,2.2323,-48.1191,94.6255,-89.662,-2.15608,215.534,67.8726,0.000293026,20,0
370,-168.947,-95.214,49.7189,-3.60645,-106.685,50.8055,222.399,66.688,0.00291167,16,1
371,-63.066,63.2466,-121.771,57.089,80.6731,192.282,168.318,39.5353,0.000919993,5,1
372,90.8269,41.8526,67.7426,9.33716,-103.669,28.2068,251.594,69.0727,0.0298938,19,0
373,-127.696,-151.474,-23.7997,-9.28925,-116.106,-23.4891,260.593,39.1885,0.000170884,2,0
374,-8.2645,-243.197,-85.5164,19.0885,-32.5798,131.52,233.093,119.261,0.0906602,20,1
375,10.3622,-14.9337,-66.7401,182.023,65.7734,4.69804,222.93,21.8224,0.000477443,22,1
376,-49.6205,94.2008,57.2879,8.40974,-44.6553,118.357,206.857,83.9227,0.000203914,6,0
377,45.907,-103.662,-36.745,185.919,214.191,-51.2023,250.688,70.1726,0.00060008,4,1
378,22.31,-79.023,-118.321,-56.0404,-185.294,117.259,264.828,66.4795,0.00959281,1,1
379,-27.1097,98.1587,127.056,110.793,-136.27,3.00778,245.751,55.3173,0.0163111,2,1
380,-70.2043,0.943661,76.0932,-38.9184,54.571,156.522,219.216,74.6683,0.0066297,16,1
381,86.6099,-94.0196,-36.9511,-81.3687,-104.512,31.3245,226.009,90.5342,0.0529702,5,1
382,-72.0607,18.9132,-21.5133,-31.3358,64.254,39.1075,234.822,67.8368,0.000602629,9,0
383,5.62687,21.1649,36.9895,43.3274,-91.8845,-84.28,249.228,20.1283,0.0643661,18,1
384,13.906,-121.547,57.3873,-111.153,-134.028,-18.6736,192.382,39.8163,0.000714099,7,1
385,-54.1743,-73.685,73.9137,7.6405,54.2286,-4.73554,223.18,117.786,0.0303759,16,0
386,-177.226,-3.65501,80.8397,71.9462,-34.1425,-1.8001,182.69,43.3005,0.000723131,3,1
387,76.5464,-20.765,-32.475,-43.643,7.56566,107.587,225.278,37.6037,0.00423439,2,1
388,67.2582,-8.65554,85.965,87.0624,-54.5926,-100.418,212.677,93.8228,0.00858377,0,1
389,4.73227,20.8149,59.7297,-149.229,39.7822,-1.85387,224.23,113.399,0.00129459,16,1
390,-45.097,-45.9575,-115.741,-208.252,-26.07,48.1169,239.222,24.3568,0.000325853,9,1
391,60.7198,15.6814,25.3995,-24.4359,37.7374,137.028,194.725,86.6016,0.00337007,9,1
392,23.8378,1.58866,-61.5716,83.486,47.5141,-41.2304,196.33,22.561,0.00147786,6,0
393,66.2639,26.7772,83.0987,40.9251,-56.7434,-11.5895,226.496,77.1933,0.011865,20,0
394,98.2128,24.8157,11.0449,101.63,-62.9563,54.9973,214.994,93.9804,0.000250035,2,1
395,54.7313,-23.771,-74.698,-32.7954,127.805,81.4406,198.109,98.8627,0.0720279,5,1
396,18.6903,-95.3439,-78.1175,-41.5512,-145.866,165.023,212.908,82.7037,0.0135098,11,1
397,-139.518,112.321,-16.3682,-0.237545,48.1083,74.8522,225.863,38.1397,0.000571975,12,1
398,38.4149,-71.776,83.9665,218.714,-54.4604,-107.375,239.87,62.2186,0.000533349,24,1
399,-117.208,-141.121,-107.167,-13.6857,-160.049,-25.447,203.005,22.227,0.0104722,14,1
400,-99.3838,-80.0881,17.3979,24.0578,9.07666,-135.581,182.87,60.9265,0.0116498,9,1
401,57.1311,139.412,16.8159,-115.191,0.257157,75.584,251.974,82.7813,0.00018207,14,0
402,23.9357,-90.6434,23.1052,16.5456,-15.4823,7.06523,204.797,76.8348,0.00188393,0,0
403,63.8008,77.8227,46.479,173.333,-49.5066,4.60047,238.746,76.6635,0.000745127,14,1
404,-29.8384,124.02,34.7403,76.0243,25.4213,-60.7364,232.118,85.4721,0.0204814,22,0
405,23.6522,-82.536,42.3759,-66.2859,-105.356,41.1412,248.605,46.3465,0.0172251,0,0
406,-13.6974,-73.7758,-77.2969,-38.9393,104.04,-103.358,241.104,36.7421,0.0225561,17,1
407,-197.924,-31.6589,51.8538,-135.737,-98.9245,-39.3869,237.859,70.768,0.0363563,17,1
408,84.4033,-38.3374,81.1753,-85.5036,15.9355,170.801,176.632,33.5975,0.00515773,20,1
409,-53.2979,66.9504,-70.8733,34.8471,15.9797,36.0249,218.994,83.3025,0.0290987,24,0
410,179.766,-79.3418,44.1795,-135.164,50.6194,-9.51196,233.604,21.046,0.00446079,3,1
411,-74.8632,27.2336,-33.7899,-61.8723,93.9084,19.4918,208.059,65.4469,0.00676839,0,0
412,192.535,66.0403,-13.3857,-54.0001,43.7132,164.003,209.774,101.776,0.000207041,10,1
413,-35.407,-1.88817,-18.231,-174.096,0.596109,90.6613,225.479,57.5267,0.000779542,0,1
414,78.1126,106.191,-56.8583,-17.441,16.3766,56.8124,218.186,29.398,0.000227808,9,0
415,-41.9495,-54.0515,-66.5534,123.572,37.108,-64.0619,265.869,93.7825,0.000689959,4,1
416,42.8249,71.2962,16.2942,-39.6921,79.7006,-128.287,179.507,78.3292,0.000344723,7,1
417,-35.6755,187.8,92.5786,172.93,43.3788,-68.6985,231.918,112.642,0.000761022,12,1
418,-102.436,-42.0818,40.903,-82.3757,23.1904,-72.3027,236.781,91.1883,0.00627697,0,0
419,-28.7561,66.1977,25.2858,142.434,-48.3706,-41.8433,192.253,79.3133,0.0173534,9,1
420,144.04,-106.296,30.1571,143.34,7.64938,104.159,239.293,82.9967,0.00206161,18,1
421,-24.8878,94.1511,-224.27,-180.267,-5.87957,-83.2088,180.232,30.8436,0.000665314,18,1
422,50.1502,-175.491,101.774,50.5819,-214.154,-7.71141,269.136,96.28,0.0030098,10,1
423,129.06,-178.557,-76.0029,-13.3373,-40.418,-55.3541,213.968,46.9032,0.023811,19,1
424,63.0293,-68.4617,-46.7479,38.7232,4.93851,2.00374,209.527,25.5352,0.0871203,2,0
425,-59.4463,84.9092,-57.1581,27.3275,50.9463,122.192,187.238,41.2937,0.000250388,14,1
426,-43.2263,22.0596,54.8602,-138.49,9.70057,-111.482,262.888,66.545,0.00811148,2,1
427,-126.265,19.08,-184.899,81.9439,-15.576,38.5694,266.557,29.0738,0.00244391,7,0
428,-104.849,-106.937,18.1086,-8.15222,-52.2948,88.8102,235.632,97.9105,0.000121935,7,1
429,-100.669,-59.269,99.0098,-142.185,63.7313,77.4113,184.929,64.3266,0.00112241,13,1
430,53.2954,-126.143,73.3017,-25.8186,-43.9399,-145.312,243.85,74.9073,0.0576562,23,1
431,108.26,-78.1873,-73.3968,-18.5245,-31.636,28.7887,221.499,42.7436,0.0311169,9,0
432,-56.6547,89.9814,106.834,-102.428,-36.5222,108.1,251.752,41.5226,0.00094762,7,1
433,-40.0931,-123.282,109.03,35.577,149.428,-61.8072,176.158,25.2392,0.0160907,15,1
434,-59.8214,61.3755,212.591,39.9623,62.1339,-41.5245,211.885,53.4109,0.000425838,3,1
435,19.9121,87.4986,-68.6748,-125.324,40.7031,-134.752,178.822,104.603,0.00466107,12,1
436,96.553,62.2574,-33.6102,-23.8485,-9.05476,-53.1011,267.337,115.866,0.00935785,7,0
437,-7.26272,-20.698,40.3424,144.764,124.849,88.9973,222.511,57.0338,0.00666729,22,1
438,-112.617,-2.33431,-26.0818,-103.719,-150.803,-130.403,222.656,29.6128,0.000154382,17,1
439,27.0458,9.72743,0.324315,95.5069,-111.272,99.2221,222.308,108.78,0.000263812,21,1
440,11.7765,-12.3596,-65.2316,31.5217,-18.7082,-13.9538,181.417,53.9311,0.0196791,20,0
441,-289.288,88.236,135.828,142.636,-42.9985,88.948,190.052,116.348,0.0117173,7,1
442,24.0675,-31.4,-34.0895,-12.0357,-104.816,-51.9432,197.266,77.6954,0.00304079,12,1
443,-66.871,69.2351,-76.1191,153.423,-43.5814,-187.596,201.217,74.1344,0.0414668,16,1
444,32.506,-83.9471,-73.9553,104.099,19.2723,181.972,272.853,92.4989,0.0419329,16,1
445,32.1431,-115.592,138.751,-20.9325,3.51172,4.62365,207.176,78.2102,0.000140489,14,1
446,62.2157,-61.327,-77.0953,68.1109,5.31691,-10.0361,220.608,113.719,0.0101936,19,0
447,-116.915,-184.43,98.6842,-18.8429,91.1557,43.827,235.77,67.5107,0.0188582,5,1
448,-226.548,135.782,-2.73951,92.4428,135.13,-137.893,243.975,70.2042,0.0236068,7,1
449,76.0056,7.782,-23.2566,62.3667,71.2588,-158.6,171.734,67.4027,0.00202554,22,1
450,-3.4094,-17.6563,-41.1905,94.6273,112.288,-168.964,215.431,82.8035,0.00417194,11,1
451,24.4605,52.4993,95.2104,1.14008,55.7883,44.6436,240.956,96.7241,0.00967925,22,0
452,-38.3543,-46.4007,-60.6223,86.9134,104.036,-104.965,254.481,72.0513,0.000229667,12,0
453,-33.2444,10.5161,109.284,250.313,120.488,-37.2588,197.268,37.0266,0.00547661,11,1
454,17.6313,-32.889,11.7951,-25.4288,33.7591,-105.651,214.769,115.315,0.00742289,22,1
455,-22.3273,63.54,98.6004,58.1619,-37.9848,7.03383,204.819,49.8418,0.0200373,5,0
456,10.664,103.12,193.766,-119.347,61.1393,-53.1706,223.384,24.962,0.00255567,19,1
457,-49.6193,12.8286,-186.989,-221.388,-23.464,145.248,213.763,90.0448,0.00023733,24,1
458,10.3464,-18.6894,-20.7227,-57.32,-127.252,-135.46,254.854,35.2121,0.0176162,8,1
459,-95.0993,-21.4338,36.6841,-26.1638,61.4699,-153.399,226.227,76.7928,0.00309151,3,1
460,-108.99,-168.288,101.084,74.1945,-93.8748,7.6536,216.414,105.189,0.000469933,15,1
461,-0.0325282,18.3624,137.693,126.052,-62.9782,71.5293,180.39,88.5815,0.0317814,24,1
462,190.705,-3.04846,92.1935,-93.1608,-212.481,23.7323,241.007,26.3624,0.000298973,16,1
463,-64.2265,88.7004,-191.829,-101.504,-44.7421,155.524,232.701,90.4074,0.000181616,19,1
464,-133.943,-148.305,-40.4686,-54.5089,50.2396,12.9917,212.378,106.063,0.0623686,1,0
465,-87.1058,8.67142,-17.0117,13.2822,137.054,-103.012,219.427,103.103,0.00193562,20,1
466,111.892,-29.1866,57.4631,-58.9785,-217.241,-56.3734,205.292,57.5012,0.000473174,9,1
467,66.4419,-37.2966,41.4637,-85.8672,46.3916,-32.5626,206.941,30.3949,0.000349938,17,0
468,-4.47815,-14.1248,102.971,-96.6871,-177.443,206.619,285.858,68.6792,0.00968199,13,1
469,-30.3207,17.3382,-14.5474,-44.6369,-114.7,228.351,225.964,46.3611,0.00502429,12,1
470,-5.30244,1.68616,-60.0673,-72.3891,104.731,-206.407,247.033,76.3264,0.000102025,2,1
471,93.78,222.549,-32.4831,-110.101,-13.0059,-7.47352,174.757,32.4098,0.0480192,20,1
472,-189.301,152.187,-31.1263,26.8072,-5.10399,2.27629,154.731,83.5515,0.000118075,12,1
473,26.0428,-108.563,60.1222,105.698,-117.127,61.8215,249.45,112.986,0.000581948,21,1
474,-144.012,77.1851,68.6655,-98.5681,-100.702,113.997,237.199,118.8,0.0348475,21,1
475,-86.6243,48.8647,-2.6818,-42.0794,59.7745,-71.0518,232.36,72.1507,0.0743461,15,1
476,78.0482,-92.3035,1.93381,56.7161,139.375,-26.1767,226.538,33.6635,0.000913035,2,1
477,72.8071,-220.993,-7.45147,-31.4403,-58.8145,7.41972,243.813,110.731,0.00122554,0,1
478,-100.357,-160.871,-100.142,24.6224,72.3026,-44.2512,231.455,21.0833,0.000381092,7,0
479,-66.6423,-8.68781,-37.8661,110.068,-13.8233,-97.9132,210.486,29.8388,0.00126955,7,1
480,192.318,-10.551,-100.551,34.8209,15.2515,-11.3939,219.489,98.7229,0.0245734,7,1
481,98.8723,-102.335,-108.061,-76.015,-120.29,-58.2248,171.218,40.4567,0.0360765,11,1
482,-89.4328,-49.5423,58.1176,-57.609,-131.348,229.49,217.637,56.2295,0.000332937,0,1
483,141.053,-161.565,54.5604,-4.82852,-71.5065,-11.9817,225.524,59.082,0.000180946,14,1
484,53.5542,91.6805,165.891,-129.324,22.4408,70.8006,272.952,65.3221,0.0599394,5,1
485,-8.35479,-113.261,-52.3754,-71.7309,-83.0331,15.0997,206.183,88.4832,0.000215904,15,1
486,55.7574,29.2136,-148.717,-26.1173,-27.8134,-59.6239,197.869,43.2148,0.00688196,2,1
487,-109.584,50.0538,53.9134,-31.7102,-6.08898,51.2435,236.168,95.5981,0.00312384,3,0
488,-20.5539,-6.89313,76.9093,-20.1009,39.2046,44.1694,229.216,77.1761,0.0161611,2,0
489,10.6318,146.539,109.308,96.182,28.5147,-180.194,230.698,48.0006,0.00495774,5,1
490,104.053,-124.567,21.1573,99.1554,40.3402,82.5116,243.368,109.29,0.00018557,0,1
491,-103.484,114.174,-69.6483,-141.288,45.0251,89.7892,203.502,55.1455,0.0589499,5,1
492,-166.911,25.5492,78.6918,116.087,-68.0106,-72.0085,193.93,42.1377,0.000325261,8,1
493,-33.6404,54.3643,-59.3191,-18.2695,-36.69,-52.2576,178.834,30.9536,0.00724902,24,0
494,-25.9785,48.8054,83.8118,-233.617,39.3924,-222.626,206.845,91.5495,0.00159825,8,1
495,-67.0207,55.3662,-27.8955,-114.779,-19.6609,42.9202,252.422,40.5361,0.00472295,1,0
496,-64.4649,111.542,-63.2741,13.2338,57.4515,-5.53404,222.926,79.6412,0.0485749,5,0
497,-49.5616,31.0784,-58.4041,8.7748,19.2797,-100.296,242.131,105.276,0.0151733,24,0
498,-131.088,-39.2916,-104.213,81.7263,139.436,-65.5423,186.936,52.5653,0.0008235,24,1
499,38.5637,-28.2962,-15.3046,-59.9503,99.0578,80.2439,207.169,91.2276,0.000100213,16,1
500,-82.0907,166.741,-250.02,199.849,25.5694,162.701,222.341,46.45,0.000469164,9,1
501,82.152,-44.0666,-42.7556,-31.5253,102.119,-9.95133,205.642,91.4158,0.0237122,1,1
502,99.6008,197.156,-135.291,-16.8764,-42.1162,51.9652,223.157,49.831,0.000156604,4,1
503,-141.302,85.4931,89.4314,-130.44,-128.695,115.299,221.637,64.7053,0.00120677,16,1
504,-33.8933,33.0234,-138.601,58.0029,-118.274,-73.282,217.825,116.995,0.000162742,15,1
505,36.4691,-35.2157,26.827,83.2169,-138.61,-44.922,196.982,118.242,0.0542474,14,1
506,106.405,-10.3421,125.541,67.5727,56.1473,212.339,250.274,39.8219,0.00118468,2,1
507,30.0978,-38.9718,-52.5369,140.609,61.1271,17.2749,188.562,57.2385,0.000147289,23,1
508,102.707,-53.2373,-98.1749,-42.1264,27.5526,3.24673,218.127,69.2137,0.00108117,10,0
509,13.2703,-39.9325,-222.581,3.22423,-134.981,25.0463,217.062,109.138,0.00283051,4,1
510,-138.491,234.566,50.8042,53.9027,-92.9887,54.7997,221.763,57.2588,0.0265595,5,1
511,102.953,-25.2895,119.56,-13.3626,145.742,-52.1172,215.361,65.2943,0.000842919,12,1
512,118.53,-67.6791,118.712,82.2625,145.723,-122.806,233.433,70.9966,0.000236213,19,1
513,204.532,20.9011,-116.946,43.7457,-4.93992,6.55523,231.912,36.1303,0.0124537,21,1
514,-72.5502,41.1649,4.74676,70.7406,-56.4313,-22.0913,224.569,88.94,0.000274293,8,0
515,-104.188,86.5975,-50.7535,98.2306,5.22727,-18.2294,201.316,60.8611,0.00190892,3,0
516,-108.935,22.2161,-178.462,-31.2116,-22.1966,19.7232,202.638,29.7551,0.00106509,22,0
517,162.926,-155.68,122.757,-69.4456,62.8058,166.127,231.433,42.0043,0.00272858,8,1
518,-23.0664,-9.57127,-19.969,61.2985,112.392,-52.4099,203.14,66.4469,0.000231801,10,0
519,57.6354,44.2767,45.5677,78.6884,31.9243,-66.7756,229.185,119.236,0.00689481,21,0
520,5.73865,-0.933289,-42.917,-55.9684,-35.1283,9.81944,268.139,55.8016,0.00060722,18,0
521,-37.3364,22.4815,-229.499,-33.4318,1.7195,26.9905,199.91,78.9818,0.000115916,5,1
522,122.67,8.51873,48.2892,128.571,-39.176,17.6044,215.291,38.9081,0.0032138,11,0
523,-85.9313,-199.471,-16.496,-56.3436,127.59,93.9362,188.556,79.6643,0.0227981,18,1
524,-174.53,-118.117,152.23,8.77707,-185.857,-102.601,205.909,105.476,0.0475046,21,1
525,27.2774,118.035,193.527,-121.079,-24.478,51.2393,255.747,23.4122,0.00160489,4,1
